0.0007863230500291252, 0.00889724147855464, 0.00019823204498425895, 0.00043253768222406563, -1.743774308859969e-05, 1.949912740872861e-05
0.18695562692856216, -0.058696615728294696, 0.07447571523705936, -0.03891857612413965, 0.22375141247052033, 0.09422878499182392
0.3731249308070952, -0.12629047293514403, 0.14875319842913445, -0.07826968993050337, 0.44752026268412926, 0.18843807085623912
0.5592942346856281, -0.19388433014199338, 0.22303068162120956, -0.11762080373686709, 0.6712891128977381, 0.2826473567206543
0.7454635385641613, -0.2614781873488427, 0.29730816481328465, -0.1569719175432308, 0.8950579631113471, 0.3768566425850695
0.9316328424426942, -0.32907204455569206, 0.37158564800535976, -0.19632303134959453, 1.118826813324956, 0.4710659284494847
1.117802146321227, -0.3966659017625414, 0.44586313119743487, -0.23567414515595825, 1.3425956635385647, 0.5652752143138998
1.3039714501997601, -0.4642597589693907, 0.52014061438951, -0.27502525896232194, 1.5663645137521736, 0.6594845001783151
1.4901407540782934, -0.53185361617624, 0.594418097581585, -0.3143763727686857, 1.7901333639657828, 0.7536937860427303
1.6763100579568262, -0.5994474733830895, 0.6686955807736602, -0.35372748657504943, 2.0139022141793914, 0.8479030719071455
1.8624793618353592, -0.6670413305899388, 0.7429730639657353, -0.3930786003814131, 2.2376710643930005, 0.9421123577715607
1.7072779021008173, -0.7423533243900092, 0.6810652079852461, -0.4912076260190078, 2.0512022030292725, 0.8636063448259209
1.5520764423662756, -0.8176653181900797, 0.6191573520047569, -0.5893366516566025, 1.864733341665544, 0.7851003318802812
1.3968749826317337, -0.8929773119901501, 0.5572494960242677, -0.6874656772941972, 1.6782644803018159, 0.7065943189346414
1.2416735228971918, -0.9682893057902205, 0.4953416400437785, -0.7855947029317919, 1.4917956189380877, 0.6280883059890017
1.0864720631626499, -1.043601299590291, 0.4334337840632893, -0.8837237285693866, 1.3053267575743595, 0.5495822930433618
0.931270603428108, -1.1189132933903614, 0.3715259280828001, -0.9818527542069813, 1.1188578962106313, 0.4710762800977221
0.776069143693566, -1.194225287190432, 0.3096180721023109, -1.079981779844576, 0.932389034846903, 0.3925702671520823
0.6208676839590244, -1.2695372809905023, 0.24771021612182176, -1.1781108054821707, 0.7459201734831749, 0.3140642542064427
0.46566622422448245, -1.344849274790573, 0.18580236014133256, -1.2762398311197654, 0.5594513121194467, 0.23555824126080283
0.3104647644899403, -1.4201612685906433, 0.12389450416084336, -1.3743688567573602, 0.37298245075571845, 0.15705222831516308
0.15526330475539862, -1.4954732623907137, 0.061986648180354154, -1.4724978823949546, 0.18651358939199048, 0.07854621536952333
6.184502085670829e-05, -1.5707852561907842, 7.879219986498357e-05, -1.5706269080325495, 4.4728028262034066e-05, 4.020242388360201e-05
