-1.182946347344050686, -0.257071257344070436, 0.000954959403125653
-1.094482784220858651, -0.440560278634182456, 0.114184064870419669
-0.970059220915301279, -0.597885656934885046, 0.231548852700449004
-0.817887625471285462, -0.721724994739933234, 0.351605117175779358
-0.647485062936769218, -0.807266098028536216, 0.472713699423835010
-0.468928406557110045, -0.852333856236532572, 0.593086585968134350
-0.292154903400328458, -0.857308387061289090, 0.710843045836289433
-0.126361252889141629, -0.824875527718057167, 0.824072792501665985
0.020467401345255452, -0.759661105997386787, 0.930902689457242416
0.141888826227581727, -0.667801544716647433, 1.029563273777081456
0.233204096573764730, -0.556496387139709392, 1.118451366860376828
0.291548226782171793, -0.433575735690050257, 1.196185276061668024
0.315897411443728127, -0.307100622887561403, 1.261649549590815100
0.307017264587729710, -0.185000385857809591, 1.314026899572536822
0.261085951997846233, -0.169437248705908816, 1.289816903612607035
0.231121492627603731, -0.160912889022003791, 1.254197574448441488
0.211466722971296789, -0.167227524044101794, 1.214016170298221287
0.193704613053487157, -0.191199314150472921, 1.177070127111660591
0.169524931750264007, -0.229812572371128343, 1.150833274121967342
0.133645247689841679, -0.275108691777928072, 1.141155179645388484
0.085830944716528954, -0.316618712307484729, 1.151178073012016467
0.031306293560295968, -0.344622476965981750, 1.180686440606164567
-0.020651120732938046, -0.353219543445320194, 1.226030856122372947
-0.059546810053321603, -0.342223635422074124, 1.280663202490406549
-0.077062817769649766, -0.317249144317680087, 1.336205183747251279
-0.069921418267605687, -0.287935114867955422, 1.383868614024447385
-0.041274821650222844, -0.264860581024099595, 1.415975198962470927
-0.000135504222009176, -0.256141007044263569, 1.427299991602855034
